industry,year,mean,std
"Agriculture, Forestry, Fishing",1996,,
"Agriculture, Forestry, Fishing",1997,0.313761487046644,1.8382589235520121
"Agriculture, Forestry, Fishing",1998,0.6353223883310766,1.5936765716386176
"Agriculture, Forestry, Fishing",1999,0.7567395997588622,0.7705835203210574
"Agriculture, Forestry, Fishing",2000,0.7352641685821872,0.47780444306122627
"Agriculture, Forestry, Fishing",2001,0.6075755669829699,0.729166695636253
"Agriculture, Forestry, Fishing",2002,0.22404186672871568,0.36928898393685494
"Agriculture, Forestry, Fishing",2003,0.3768843710183312,0.40864707533663003
"Agriculture, Forestry, Fishing",2004,0.5759458443028425,0.4068265161612111
"Agriculture, Forestry, Fishing",2005,0.6769332579099251,0.5896346899716854
"Agriculture, Forestry, Fishing",2006,0.9018613543549007,1.4461310012194695
"Agriculture, Forestry, Fishing",2007,0.5858916713748106,0.8987728884102165
"Agriculture, Forestry, Fishing",2008,0.9199144068704895,0.8641900403214084
"Agriculture, Forestry, Fishing",2009,1.1542980104330418,0.9231991862973886
"Agriculture, Forestry, Fishing",2010,1.080080124134938,0.7840570215017102
"Agriculture, Forestry, Fishing",2011,1.1757831705019277,0.9757203973813169
"Agriculture, Forestry, Fishing",2012,1.002564551503153,0.5826817053141354
"Agriculture, Forestry, Fishing",2013,0.9929476898893665,0.5134531885015192
"Agriculture, Forestry, Fishing",2014,1.0544698597134643,0.5912341528288373
"Agriculture, Forestry, Fishing",2015,1.3895532337474936,1.4576421155250923
"Agriculture, Forestry, Fishing",2016,1.0726883741524589,0.8142937459939629
"Agriculture, Forestry, Fishing",2017,0.9465486164648529,0.6173812563378195
"Agriculture, Forestry, Fishing",2018,0.6761684651085567,0.3427938043060055
"Agriculture, Forestry, Fishing",2019,0.7346383002284633,0.3878522927805079
"Agriculture, Forestry, Fishing",2020,0.9025218653344309,1.0022823330543538
"Agriculture, Forestry, Fishing",2021,1.0232284724348109,1.1796284602889986
"Agriculture, Forestry, Fishing",2022,0.9735631545747792,1.21025832269141
"Agriculture, Forestry, Fishing",2023,1.273593250195332,0.9091054848168443
Construction,1996,,
Construction,1997,1.016575311484615,1.2858663538480304
Construction,1998,0.908840294383022,1.0469517122023904
Construction,1999,0.959239642532598,0.774323867996589
Construction,2000,0.9088964645542358,0.773142428543282
Construction,2001,0.8344826331336305,0.9326764524487217
Construction,2002,0.898857904078667,0.9474566511226018
Construction,2003,0.9834747822878832,0.6485209552299842
Construction,2004,1.100391582485722,0.7383125261949899
Construction,2005,1.3139995902297992,0.832142258782019
Construction,2006,1.8141324611804912,1.0811520189922876
Construction,2007,2.054294118696084,0.9927850085683158
Construction,2008,1.3178532774738696,0.9104761480988398
Construction,2009,1.5109176595535965,0.8760984472340839
Construction,2010,1.5474653347189273,0.7865784694545187
Construction,2011,1.6724656587407791,0.883261757226548
Construction,2012,1.7786875913156595,0.9263103480365482
Construction,2013,1.7825668345063268,0.8473105517139814
Construction,2014,1.6908379647564966,0.8641061017554741
Construction,2015,1.2730007756910242,0.8112779711085352
Construction,2016,1.3832941194309345,0.9751023253102732
Construction,2017,1.6403272181522923,1.0511129878535832
Construction,2018,1.4823510541805773,0.8893565803850129
Construction,2019,1.459991043997317,0.46042157662851485
Construction,2020,1.5823624520255342,0.643586462023304
Construction,2021,1.6793819493658804,0.6218775996514356
Construction,2022,1.8566881882982897,1.3939064202830738
Construction,2023,1.5361035723627576,0.9443328068408925
"Finance, Insurance, Real Estate",1996,,
"Finance, Insurance, Real Estate",1997,0.6278654366305311,0.8387251086860606
"Finance, Insurance, Real Estate",1998,0.7722779909429364,0.7775480277110313
"Finance, Insurance, Real Estate",1999,0.8109432849479014,0.6748742474804439
"Finance, Insurance, Real Estate",2000,0.6728477829113638,0.6706084249786917
"Finance, Insurance, Real Estate",2001,0.39676009071643886,0.6665159632706206
"Finance, Insurance, Real Estate",2002,0.273587150116912,0.6628024387433049
"Finance, Insurance, Real Estate",2003,0.3893180807010408,0.5303744723582813
"Finance, Insurance, Real Estate",2004,0.47121687402915263,0.48600331568407934
"Finance, Insurance, Real Estate",2005,0.6542937360833125,0.5410274572833207
"Finance, Insurance, Real Estate",2006,0.8677193543389641,0.6855571393682688
"Finance, Insurance, Real Estate",2007,0.7996365163851668,0.736915955223115
"Finance, Insurance, Real Estate",2008,0.6981930508359768,0.7073609495731662
"Finance, Insurance, Real Estate",2009,0.8429405861261042,0.7737071798485395
"Finance, Insurance, Real Estate",2010,0.8683982604365531,0.7230153954078443
"Finance, Insurance, Real Estate",2011,0.9367442944110473,0.7383309599622446
"Finance, Insurance, Real Estate",2012,1.0180862302083395,0.6903173973024747
"Finance, Insurance, Real Estate",2013,1.03688142956818,0.661852037247363
"Finance, Insurance, Real Estate",2014,1.0304489711586555,0.6389476774332055
"Finance, Insurance, Real Estate",2015,1.0275673092591115,0.632480771543943
"Finance, Insurance, Real Estate",2016,0.904066813108179,0.6632423273710283
"Finance, Insurance, Real Estate",2017,0.9004425044678106,0.6766839174719086
"Finance, Insurance, Real Estate",2018,0.8076200460253247,0.687872649002021
"Finance, Insurance, Real Estate",2019,1.0305222654781252,0.5855188136235304
"Finance, Insurance, Real Estate",2020,1.0817253703734426,0.5949906019113106
"Finance, Insurance, Real Estate",2021,1.0839067314603683,0.5966367031602369
"Finance, Insurance, Real Estate",2022,1.017580943141499,0.6264189378305991
"Finance, Insurance, Real Estate",2023,0.8696478745614968,0.5176945854790337
Manufacturing,1996,,
Manufacturing,1997,1.016485794267109,1.1294250211020334
Manufacturing,1998,1.0192411586948722,0.929618578702526
Manufacturing,1999,1.03174331834394,0.6740168739087855
Manufacturing,2000,0.9554702834030513,0.8381666673101592
Manufacturing,2001,1.0246665583002448,1.0719310365801602
Manufacturing,2002,1.145510792822482,1.3026103973174559
Manufacturing,2003,1.211004222004559,1.1705270165839725
Manufacturing,2004,1.134132737198901,1.0235542560522768
Manufacturing,2005,1.2421687416078018,1.0839865794667267
Manufacturing,2006,1.5342456938946865,1.2958010917371472
Manufacturing,2007,1.4779651311508093,1.2921353537778735
Manufacturing,2008,1.215737893813453,0.94754756114279
Manufacturing,2009,1.2927112380059287,0.8431886879073941
Manufacturing,2010,1.367626975393544,0.8418966407100695
Manufacturing,2011,1.385831190414172,0.859351800397575
Manufacturing,2012,1.3611325643943706,0.8085317417205943
Manufacturing,2013,1.3206343614258884,0.7922301446487588
Manufacturing,2014,1.2688068746915222,0.8070869913409368
Manufacturing,2015,1.1980976878039706,0.8580755986885554
Manufacturing,2016,1.1108894225424941,0.9321602257818882
Manufacturing,2017,1.092805762273545,1.1079961746980787
Manufacturing,2018,1.0598024410681213,1.0413336265455093
Manufacturing,2019,1.3317068698662,0.765479531478477
Manufacturing,2020,1.4067864333782345,0.9120591809437592
Manufacturing,2021,1.4121297861593205,0.9123433533478729
Manufacturing,2022,1.2908236114552232,0.9353671322843929
Manufacturing,2023,1.1631774372485821,0.7842406986494204
Mining,1996,,
Mining,1997,0.7878252505538648,1.2427909355927214
Mining,1998,1.0328330639298406,1.028135602918887
Mining,1999,1.1393918470547357,0.7259794529059425
Mining,2000,0.9392124534806459,0.7517915550563214
Mining,2001,0.6759687320059808,0.6613503780735479
Mining,2002,0.5275762702146145,0.6163840856578017
Mining,2003,0.5226470587212952,0.4676084197117065
Mining,2004,0.6011219013996664,0.590416706354923
Mining,2005,0.7672577848897589,0.9621778192371389
Mining,2006,1.810932985595376,1.2327093089533967
Mining,2007,1.9816873206281673,1.0735811566028979
Mining,2008,1.3883917049635632,0.886383064766291
Mining,2009,1.469273399860925,0.6764963882782721
Mining,2010,1.4546268641686804,0.6576015931421505
Mining,2011,1.6684891337299872,0.7156353614854315
Mining,2012,1.8305101938895156,0.744326897545266
Mining,2013,1.9953679658313608,0.8539718994063753
Mining,2014,1.9202319005790116,1.265829996555387
Mining,2015,1.6333645004590267,1.3669363565006833
Mining,2016,1.9403811351203057,1.9825573209820953
Mining,2017,2.3149990413033485,2.3423326988781237
Mining,2018,2.2969852616332793,2.0763488190467103
Mining,2019,1.8789585231560408,1.1193926704302553
Mining,2020,2.5635397505628217,1.6134538730281702
Mining,2021,2.6576197203364234,1.5611407075737314
Mining,2022,2.3496610361250605,1.7079862626970994
Mining,2023,1.4606898181760646,1.3186557839823194
Other,1996,,
Other,1997,,
Other,1998,,
Other,1999,-0.014101593005838398,
Other,2000,-0.38259132872080504,0.1985461453778979
Other,2001,-0.26330364363091424,0.4606798658533369
Other,2002,-0.634755436443735,0.1348507627885996
Other,2003,3.1658587900566473,0.2421397454964651
Other,2004,3.136910056558497,0.4556698632817668
Other,2005,,
Other,2006,,
Other,2007,,
Other,2008,,
Other,2009,,
Other,2010,0.6115475807804458,0.00066806915531652
Other,2011,1.138815768863451,0.5938023847371611
Other,2012,2.6657242216490187,0.6203383187880177
Other,2013,,
Other,2014,0.2415610189560232,1.7704272964831058
Other,2015,1.1226433333769814,3.40023074028611
Other,2016,0.8823720352709292,2.3137412931448935
Other,2017,,
Other,2018,,
Other,2019,0.6465260944531738,1.2694875690809033
Other,2020,1.4163578956790228,1.5937671046918065
Other,2021,1.2380249057545507,1.0295595612090722
Other,2022,1.021170517753723,0.7721602427750265
Other,2023,0.9544572601988384,1.0121400567087748
Public Administration,1996,,
Public Administration,1997,0.6491896588186218,1.4924281037407183
Public Administration,1998,0.7184316660980916,1.1851707390682718
Public Administration,1999,0.8590424992315774,0.6107419532331407
Public Administration,2000,1.2612808654070273,0.3916557196026498
Public Administration,2001,0.053696955004161294,0.1285672832774448
Public Administration,2002,0.005770442387371312,0.06667025851467899
Public Administration,2003,0.193486502168594,0.08404356050708175
Public Administration,2004,0.4580687580854265,0.09338823263364616
Public Administration,2005,0.4187728198641765,0.09849314024831093
Public Administration,2006,0.6522537956851077,0.5538280495035384
Public Administration,2007,0.3907174330530075,0.3085820974021706
Public Administration,2008,0.5618219195834347,0.7199565700274209
Public Administration,2009,0.6423653738566032,0.914412291248952
Public Administration,2010,0.8768332976570576,1.3246461162342973
Public Administration,2011,1.0496932326788193,1.0545901855816573
Public Administration,2012,1.2300205672366458,0.844673567520695
Public Administration,2013,1.3556800765285606,1.0717010269387157
Public Administration,2014,1.3091337532192366,1.1279333322608562
Public Administration,2015,1.3633088912052913,1.2817022646429321
Public Administration,2016,1.2720172155739582,1.3535113159379655
Public Administration,2017,1.3977971522463406,1.6493426885468434
Public Administration,2018,1.0982953246377192,1.5613826864158116
Public Administration,2019,1.4282776142435367,1.3492009594641623
Public Administration,2020,1.6225159598392933,1.6399756594821413
Public Administration,2021,1.6097551353159285,1.582587581583575
Public Administration,2022,1.4335069191671308,1.621708742870401
Public Administration,2023,1.1190563175172419,1.0540390762694427
Retail Trade,1996,,
Retail Trade,1997,0.792702616456427,1.0548419067875145
Retail Trade,1998,0.9577455335660731,0.808241449443625
Retail Trade,1999,1.0980727056075639,0.6198608144486373
Retail Trade,2000,1.0476115952457135,0.7178343000771915
Retail Trade,2001,0.7806562104929635,0.8213508880138122
Retail Trade,2002,0.6622548995422379,0.8554054385091441
Retail Trade,2003,0.8200672098906213,0.7889641820185214
Retail Trade,2004,0.943845072731082,0.8199501123781646
Retail Trade,2005,1.0580211074575647,0.8775156435108485
Retail Trade,2006,1.1371834020603366,1.001904576788516
Retail Trade,2007,1.146240743085724,0.9300469402990308
Retail Trade,2008,1.078393371765558,0.7237754035855407
Retail Trade,2009,1.5168646502980854,1.2865633306244453
Retail Trade,2010,1.5716757892792317,1.1565950578528095
Retail Trade,2011,1.5236724350611333,1.0399515807365876
Retail Trade,2012,1.2974179374145793,0.8407830736612311
Retail Trade,2013,1.1341504126652069,0.7378583114292453
Retail Trade,2014,1.1516093722487886,0.7534635109048502
Retail Trade,2015,1.1798630399242123,0.8633395771264242
Retail Trade,2016,1.0683394178384933,0.9422790519247857
Retail Trade,2017,0.8662482227563979,1.0833842147970811
Retail Trade,2018,0.8962559904808081,0.9852635094588572
Retail Trade,2019,1.192929416314548,0.924311912623948
Retail Trade,2020,1.5649124137368038,0.8695239457275391
Retail Trade,2021,1.6481266553622334,0.9025564328967527
Retail Trade,2022,1.6691462059713171,0.9714114512054948
Retail Trade,2023,1.4046670296356216,0.7342520689015117
Services,1996,,
Services,1997,1.4844054676741893,1.4947555338477185
Services,1998,1.3281904083761897,1.1249191026985401
Services,1999,1.3324761244556709,0.9300297117333544
Services,2000,1.4136901162747255,1.2180130621322507
Services,2001,1.6238582466187843,1.4785683494697586
Services,2002,1.7839010909899935,1.6348608591282698
Services,2003,1.6377107593169533,1.4115453999951917
Services,2004,1.4324442640212918,1.2750023314686965
Services,2005,1.3483540279686836,1.263213223650855
Services,2006,1.4605833563638355,1.4676647687602096
Services,2007,1.498366999450979,1.3042206821673155
Services,2008,1.284604923925156,0.8713806200697344
Services,2009,1.3126901652487273,0.7555893216730225
Services,2010,1.321050209801013,0.7495469645082596
Services,2011,1.2848951083773708,0.7468020687533491
Services,2012,1.2680426028330973,0.70474591414177
Services,2013,1.289380580477263,0.732016346264665
Services,2014,1.2917106112962957,0.9485460712138652
Services,2015,1.1948770238897792,1.278564650028402
Services,2016,1.1085829138324972,0.971519642776173
Services,2017,1.1964517647765145,1.1600673739578256
Services,2018,1.210932999120718,1.090449311526915
Services,2019,1.4064747837623661,0.8845662588657268
Services,2020,1.4023424970879355,0.7003419787928751
Services,2021,1.4987607537731056,0.7811094686291854
Services,2022,1.4305566192846961,0.9199374956967288
Services,2023,1.3208417663117802,1.0908148453180586
Transportation & Utilities,1996,,
Transportation & Utilities,1997,0.9737080996467039,1.2068808688493144
Transportation & Utilities,1998,0.9472426253752987,0.9128992219851252
Transportation & Utilities,1999,0.841878791245282,0.77225325604083
Transportation & Utilities,2000,0.7146658906403813,0.7915128198828533
Transportation & Utilities,2001,0.5924855767053212,0.9686839754998672
Transportation & Utilities,2002,0.5827207883945821,1.110587506144908
Transportation & Utilities,2003,0.7089200413034668,1.0145310488218273
Transportation & Utilities,2004,0.8271322838434472,0.9683869834824407
Transportation & Utilities,2005,0.8609273276171652,1.033040358061117
Transportation & Utilities,2006,1.0165802773608643,1.0992428551005204
Transportation & Utilities,2007,1.0819781367670573,1.1049087447857173
Transportation & Utilities,2008,1.013549198867845,0.7715717039894726
Transportation & Utilities,2009,0.970498078441767,0.842753311355498
Transportation & Utilities,2010,0.999725510653194,0.8559336879538652
Transportation & Utilities,2011,0.9895375190166951,0.9058240167172517
Transportation & Utilities,2012,0.9820312509177719,0.8340773470200984
Transportation & Utilities,2013,0.9564538378819606,0.8112197328592011
Transportation & Utilities,2014,0.9117702158363071,0.7520400973333523
Transportation & Utilities,2015,1.0528754069783535,0.822858059745501
Transportation & Utilities,2016,1.0657683514119058,1.0010241877365071
Transportation & Utilities,2017,1.0633251170174285,1.0951085735383836
Transportation & Utilities,2018,0.8747748263701075,0.8858563867207382
Transportation & Utilities,2019,0.9605420161804051,0.6711096424188815
Transportation & Utilities,2020,1.016461649999125,0.7171350573993402
Transportation & Utilities,2021,1.0713395123266183,0.7154508092854577
Transportation & Utilities,2022,1.028076721055474,0.7024759510163128
Transportation & Utilities,2023,0.9964271462197636,0.5891995513811165
Unknown,1997,,
Unknown,1998,,
Unknown,1999,,
Unknown,2000,,
Unknown,2001,,
Unknown,2002,,
Unknown,2003,,
Unknown,2004,,
Unknown,2005,,
Unknown,2010,-1.6969127842701537,0.2301312122157745
Unknown,2011,,
Unknown,2012,,
Unknown,2013,,
Unknown,2014,,
Unknown,2017,,
Unknown,2018,0.028131025752728935,0.020259794242153975
Unknown,2019,2.2297637779650223,3.2860506336993005
Unknown,2020,0.04972648644273256,0.022076747462186727
Unknown,2021,,
Unknown,2022,,
Unknown,2023,1.7291214235982224,0.15662662134781216
Wholesale Trade,1996,,
Wholesale Trade,1997,1.116282204997583,1.0854543567980233
Wholesale Trade,1998,1.1496293736972207,1.1178435837326386
Wholesale Trade,1999,1.0985434726106313,0.8783098391353841
Wholesale Trade,2000,0.9228778917213123,0.7214469303259418
Wholesale Trade,2001,0.869282265454839,1.0958212915930952
Wholesale Trade,2002,0.8633807418100831,1.1242612266191625
Wholesale Trade,2003,0.9456126432981361,0.9290165713361737
Wholesale Trade,2004,0.8954988359756532,0.7302290202512438
Wholesale Trade,2005,1.0901843868516081,0.8402591234819823
Wholesale Trade,2006,1.5257520755026535,1.3419922253931769
Wholesale Trade,2007,1.6164804188496376,1.3452888224567123
Wholesale Trade,2008,1.210066976868804,0.9861039521523435
Wholesale Trade,2009,1.2382721716922773,0.7508445328032127
Wholesale Trade,2010,1.2439778103949926,0.6805994634176226
Wholesale Trade,2011,1.316573402019539,0.7423717557311401
Wholesale Trade,2012,1.3254593062366191,0.7323840485584344
Wholesale Trade,2013,1.2953517117108377,0.7031706481477169
Wholesale Trade,2014,1.270152107063935,0.7598956325485856
Wholesale Trade,2015,1.051782088240978,0.8054671397853103
Wholesale Trade,2016,1.068750452391082,1.0318884792702356
Wholesale Trade,2017,1.1256580966672463,1.1073470760547792
Wholesale Trade,2018,1.2064158559350349,0.9418357684128524
Wholesale Trade,2019,1.302220735329347,0.8184787830440644
Wholesale Trade,2020,1.3753782729104316,0.8102008616557018
Wholesale Trade,2021,1.4846431462898584,1.080829073467817
Wholesale Trade,2022,1.4095630216337747,1.1547252220975825
Wholesale Trade,2023,1.3249664653848816,1.088255637516349
